"CHEM_ID","LIB_ID","COMP_ID","CHRO_LIB_ENTRY_ID","SUPER_PATHWAY","SUB_PATHWAY","PATHWAY_SORTORDER","TYPE","INCHIKEY","SMILES","CHEMICAL_NAME","PLOT_NAME","CAS","CHEMSPIDER","HMDB","KEGG","PUBCHEM","PLATFORM"
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PE(18:1/20:2)",NA,NA,NA,NA,"C00350",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PE(18:2/18:3)",NA,NA,NA,NA,"C00350",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PE(18:2/20:4)",NA,NA,NA,NA,"C00350",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PE(P-16:0/18:2)",NA,NA,NA,NA,"C00350",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PE(P-16:0/20:5)",NA,NA,NA,NA,"C00350",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PE(P-18:0/20:3)",NA,NA,NA,NA,"C00350",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PE(P-18:1/16:0)",NA,NA,NA,NA,"C00350",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PE(P-18:1/18:0)",NA,NA,NA,NA,"C00350",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PE(P-18:1/22:4)",NA,NA,NA,NA,"C00350",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PE(18:1/22:0)",NA,NA,NA,NA,"C00350",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PI(16:0/18:1)",NA,NA,NA,NA,"C01194",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PI(18:0/16:0)",NA,NA,NA,NA,"C01194",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PI(18:1/18:1)",NA,NA,NA,NA,"C01194",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PI(16:0/22:5)",NA,NA,NA,NA,"C01194",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PI(18:0/20:2)",NA,NA,NA,NA,"C01194",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PI(18:1/18:2)",NA,NA,NA,NA,"C01194",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PI(18:0/18:1)",NA,NA,NA,NA,"C01194",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PI(18:0/22:4)",NA,NA,NA,NA,"C01194",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PI(16:0/20:3)",NA,NA,NA,NA,"C01194",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PI(16:0/20:4)",NA,NA,NA,NA,"C01194",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PI(18:0/20:3)",NA,NA,NA,NA,"C01194",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PI(18:0/20:4)",NA,NA,NA,NA,"C01194",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PI(18:1/20:3)",NA,NA,NA,NA,"C01194",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PI(16:0/22:6)",NA,NA,NA,NA,"C01194",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PI(18:0/18:2)",NA,NA,NA,NA,"C01194",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PI(18:0/22:6)",NA,NA,NA,NA,"C01194",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PI(18:1/16:1)",NA,NA,NA,NA,"C01194",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PI(18:1/20:4)",NA,NA,NA,NA,"C01194",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PI(16:0/16:1)",NA,NA,NA,NA,"C01194",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PI(16:0/18:2)",NA,NA,NA,NA,"C01194",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PI(18:0/22:5)",NA,NA,NA,NA,"C01194",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"PI(18:0/16:1)",NA,NA,NA,NA,"C01194",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"SM(22:0)",NA,NA,NA,NA,"C00550",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"SM(26:1)",NA,NA,NA,NA,"C00550",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"SM(20:1)",NA,NA,NA,NA,"C00550",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"SM(20:0)",NA,NA,NA,NA,"C00550",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"SM(18:1)",NA,NA,NA,NA,"C00550",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"SM(24:0)",NA,NA,NA,NA,"C00550",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"SM(24:1)",NA,NA,NA,NA,"C00550",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"SM(14:0)",NA,NA,NA,NA,"C00550",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"SM(16:0)",NA,NA,NA,NA,"C00550",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"SM(18:0)",NA,NA,NA,NA,"C00550",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"SM(26:0)",NA,NA,NA,NA,"C00550",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"SM(22:1)",NA,NA,NA,NA,"C00550",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG40:0-FA14:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG42:1-FA14:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG42:1-FA16:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG42:2-FA18:2",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG44:2-FA16:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG46:0-FA16:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG46:1-FA16:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG46:2-FA16:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG46:3-FA14:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG47:1-FA15:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG48:1-FA16:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG48:2-FA16:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG48:4-FA14:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG48:4-FA16:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG49:0-FA18:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG49:1-FA15:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG49:1-FA18:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG49:2-FA17:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG49:3-FA16:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG49:3-FA16:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG50:2-FA14:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG48:3-FA12:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG50:4-FA16:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG50:5-FA18:2",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG51:1-FA15:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG51:2-FA16:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG51:2-FA16:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG51:3-FA16:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG51:3-FA17:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG51:3-FA18:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG52:1-FA16:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG52:2-FA18:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG52:3-FA16:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG52:4-FA18:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG52:4-FA20:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG52:4-FA22:4",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG52:5-FA22:5",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG52:6-FA16:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG52:6-FA18:2",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG52:8-FA16:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG53:3-FA18:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG53:3-FA18:2",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG53:4-FA16:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG53:4-FA18:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG54:2-FA20:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG54:2-FA20:2",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG54:3-FA20:3",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG54:5-FA20:2",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG54:6-FA22:5",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG54:7-FA18:3",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG54:7-FA20:5",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG54:8-FA18:2",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG56:1-FA16:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG56:2-FA16:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG56:2-FA20:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG56:3-FA18:2",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG56:3-FA20:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG56:4-FA18:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG56:5-FA20:2",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG56:6-FA20:3",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG56:7-FA18:2",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG56:7-FA20:3",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG56:8-FA18:2",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG56:8-FA22:6",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG57:9-FA22:6",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG58:10-FA20:4",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG58:6-FA22:4",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG58:7-FA18:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG58:7-FA22:5",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG58:7-FA22:6",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG58:8-FA22:6",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG58:9-FA22:5",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG60:11-FA22:6",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG38:0-FA12:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG42:0-FA12:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG44:0-FA18:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG44:2-FA12:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG45:1-FA15:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG45:1-FA18:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG46:0-FA12:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG46:0-FA18:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG46:1-FA16:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG47:2-FA14:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG48:1-FA12:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG48:1-FA16:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG48:3-FA18:3",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG49:1-FA16:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG49:2-FA16:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG49:3-FA15:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG50:1-FA20:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG50:2-FA14:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG50:2-FA18:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG48:3-FA14:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG50:4-FA18:3",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG50:5-FA18:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG51:0-FA18:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG51:2-FA18:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG51:4-FA15:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG51:4-FA18:2",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG52:1-FA18:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG52:1-FA20:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG52:2-FA16:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG52:3-FA20:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG52:3-FA20:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG52:4-FA20:4",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG52:7-FA16:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG53:4-FA18:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG53:6-FA18:3",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG53:6-FA20:4",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG54:1-FA18:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG54:3-FA16:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG54:4-FA16:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG54:4-FA22:4",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG54:6-FA16:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG54:7-FA18:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG54:7-FA20:4",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG55:3-FA18:2",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG55:7-FA20:3",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG56:2-FA18:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG56:3-FA20:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG56:3-FA20:2",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG56:4-FA20:2",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG56:5-FA22:5",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG56:6-FA22:6",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG56:7-FA16:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG56:7-FA18:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG56:7-FA18:3",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG57:3-FA18:2",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG58:10-FA22:6",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG58:5-FA18:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG58:6-FA16:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG58:6-FA22:5",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG58:7-FA16:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG40:0-FA12:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG40:0-FA16:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG42:0-FA16:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG42:1-FA16:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG42:2-FA12:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG44:0-FA12:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG44:1-FA14:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG44:1-FA18:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG46:1-FA14:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG47:0-FA16:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG47:2-FA18:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG48:1-FA18:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG48:2-FA14:1",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG48:2-FA18:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG48:4-FA12:0",NA,NA,NA,NA,"C00422",NA,NA
NA,NA,NA,NA,"Complex lipids",NA,NA,NA,NA,NA,"TAG48:4-FA18:3",NA,NA,NA,NA,"C00422",NA,NA
